dataset,split,target,horizon,segment,model,condition,n,r2_oos,mse
maec,temporal,v,15,test,ridge_text_pastvol,within_shuffle,507,0.11274461480084208,0.28233004219727853
maec,temporal,v,15,test,ticker_only,real,507,0.045036610183116776,0.303875139719031
maec,temporal,v,30,test,mlp_pastvol,global_shuffle,507,0.24663000482823372,0.1422900521721844
maec,temporal,v,30,test,mlp_pastvol,real,507,0.24663000482823372,0.1422900521721844
maec,temporal,v,30,test,mlp_pastvol,within_shuffle,507,0.24663000482823372,0.1422900521721844
maec,temporal,v,30,test,mlp_text,global_shuffle,507,-6.31836192262706,1.3822293248460362
maec,temporal,v,30,test,mlp_text,real,507,-6.016204223235785,1.3251603745478375
maec,temporal,v,30,test,mlp_text,within_shuffle,507,-6.048381269757481,1.3312376986484278
maec,temporal,v,30,test,mlp_text_pastvol,global_shuffle,507,-5.29234672582097,1.1884443893978083
maec,temporal,v,30,test,mlp_text_pastvol,real,507,-5.05846192321076,1.1442702372826843
maec,temporal,v,30,test,mlp_text_pastvol,within_shuffle,507,-5.2579297448519675,1.1819440057230217
maec,temporal,v,30,test,ridge_pastvol,global_shuffle,507,0.20783004293173335,0.14961825562853928
maec,temporal,v,30,test,ridge_pastvol,real,507,0.20783004293173335,0.14961825562853928
maec,temporal,v,30,test,ridge_pastvol,within_shuffle,507,0.20783004293173335,0.14961825562853928
maec,temporal,v,30,test,ridge_text,global_shuffle,507,-0.6477905461137969,0.3112205214940996
maec,temporal,v,30,test,ridge_text,real,507,-0.3215386946086769,0.2496008747475483
maec,temporal,v,30,test,ridge_text,within_shuffle,507,-0.3183197074531319,0.24899290010927025
maec,temporal,v,30,test,ridge_text_pastvol,global_shuffle,507,-0.17580249857417463,0.22207547412099815
maec,temporal,v,30,test,ridge_text_pastvol,real,507,-0.012580371338645868,0.19124748103812642
maec,temporal,v,30,test,ridge_text_pastvol,within_shuffle,507,-0.011151543472330383,0.1909776163063929
maec,temporal,v,30,test,ticker_only,real,507,-0.1033961249551365,0.20839998034519067
maec,ticker_disjoint,dv,3,test,mlp_pastvol,global_shuffle,514,0.48881143926989046,0.6480607475407343
maec,ticker_disjoint,dv,3,test,mlp_pastvol,real,514,0.48881143926989046,0.6480607475407343
maec,ticker_disjoint,dv,3,test,mlp_pastvol,within_shuffle,514,0.48881143926989046,0.6480607475407343
maec,ticker_disjoint,dv,3,test,mlp_text,global_shuffle,514,-0.1056793358371706,1.401728113593865
maec,ticker_disjoint,dv,3,test,mlp_text,real,514,-0.050809734277205365,1.3321670206119993
maec,ticker_disjoint,dv,3,test,mlp_text,within_shuffle,514,-0.0622674643580321,1.3466925904148435
maec,ticker_disjoint,dv,3,test,mlp_text_pastvol,global_shuffle,514,0.30141010547582126,0.8856393199079579
maec,ticker_disjoint,dv,3,test,mlp_text_pastvol,real,514,0.3657461428007528,0.8040771261392742
maec,ticker_disjoint,dv,3,test,mlp_text_pastvol,within_shuffle,514,0.3843834947637801,0.780449570334644
maec,ticker_disjoint,dv,3,test,ridge_pastvol,global_shuffle,514,0.45476876659890264,0.6912184423606947
maec,ticker_disjoint,dv,3,test,ridge_pastvol,real,514,0.45476876659890264,0.6912184423606947
maec,ticker_disjoint,dv,3,test,ridge_pastvol,within_shuffle,514,0.45476876659890264,0.6912184423606947
maec,ticker_disjoint,dv,3,test,ridge_text,global_shuffle,514,-0.02399906288922593,1.2981777159277414
maec,ticker_disjoint,dv,3,test,ridge_text,real,514,0.048744882964166236,1.205956372278188
maec,ticker_disjoint,dv,3,test,ridge_text,within_shuffle,514,0.045544379826453874,1.2100138192073018
maec,ticker_disjoint,dv,3,test,ridge_text_pastvol,global_shuffle,514,0.23317285871935045,0.972147282996881
maec,ticker_disjoint,dv,3,test,ridge_text_pastvol,real,514,0.32957180255628604,0.8499372485706899
maec,ticker_disjoint,dv,3,test,ridge_text_pastvol,within_shuffle,514,0.3419106715052237,0.8342946124689843
maec,ticker_disjoint,dv,3,test,ticker_only,real,514,0.005719541337573686,1.2605018711404883
maec,ticker_disjoint,dv,7,test,mlp_pastvol,global_shuffle,514,0.38917718550189284,0.30064454589693473
maec,ticker_disjoint,dv,7,test,mlp_pastvol,real,514,0.38917718550189284,0.30064454589693473
maec,ticker_disjoint,dv,7,test,mlp_pastvol,within_shuffle,514,0.38917718550189284,0.30064454589693473
maec,ticker_disjoint,dv,7,test,mlp_text,global_shuffle,514,-0.21274411928724302,0.5969078043227232
maec,ticker_disjoint,dv,7,test,mlp_text,real,514,-0.10848159747890018,0.5455902081571405
maec,ticker_disjoint,dv,7,test,mlp_text,within_shuffle,514,-0.11298527286837112,0.5478068991683419
maec,ticker_disjoint,dv,7,test,mlp_text_pastvol,global_shuffle,514,0.14396097514632222,0.4213389837258384
maec,ticker_disjoint,dv,7,test,mlp_text_pastvol,real,514,0.24406350723948478,0.3720689178573745
maec,ticker_disjoint,dv,7,test,mlp_text_pastvol,within_shuffle,514,0.2709074669430891,0.3588564282718357
maec,ticker_disjoint,dv,7,test,ridge_pastvol,global_shuffle,514,0.3294079104068369,0.33006274401107494
maec,ticker_disjoint,dv,7,test,ridge_pastvol,real,514,0.3294079104068369,0.33006274401107494
maec,ticker_disjoint,dv,7,test,ridge_pastvol,within_shuffle,514,0.3294079104068369,0.33006274401107494
maec,ticker_disjoint,dv,7,test,ridge_text,global_shuffle,514,-0.05133455144735466,0.5174626606986812
maec,ticker_disjoint,dv,7,test,ridge_text,real,514,0.05641160661506661,0.4644304327040007
maec,ticker_disjoint,dv,7,test,ridge_text,within_shuffle,514,0.053591010437340825,0.465818718859795
maec,ticker_disjoint,dv,7,test,ridge_text_pastvol,global_shuffle,514,0.07191179264900482,0.45680130314157535
maec,ticker_disjoint,dv,7,test,ridge_text_pastvol,real,514,0.1422453039006809,0.4221834302499553
maec,ticker_disjoint,dv,7,test,ridge_text_pastvol,within_shuffle,514,0.16436756190786705,0.41129494335175365
maec,ticker_disjoint,dv,7,test,ticker_only,real,514,0.0030772560191657528,0.4906813867204902
maec,ticker_disjoint,dv,15,test,mlp_pastvol,global_shuffle,514,0.32765658893797156,0.20272396007307486
maec,ticker_disjoint,dv,15,test,mlp_pastvol,real,514,0.32765658893797156,0.20272396007307486
maec,ticker_disjoint,dv,15,test,mlp_pastvol,within_shuffle,514,0.32765658893797156,0.20272396007307486
maec,ticker_disjoint,dv,15,test,mlp_text,global_shuffle,514,-0.29030492034652067,0.3890507720470363
maec,ticker_disjoint,dv,15,test,mlp_text,real,514,-0.16498291750405736,0.35126387284863037
maec,ticker_disjoint,dv,15,test,mlp_text,within_shuffle,514,-0.13707473905252687,0.3428490414380221
maec,ticker_disjoint,dv,15,test,mlp_text_pastvol,global_shuffle,514,0.011514988032640505,0.2980464935060047
maec,ticker_disjoint,dv,15,test,mlp_text_pastvol,real,514,0.11979773919773817,0.2653972434908651
maec,ticker_disjoint,dv,15,test,mlp_text_pastvol,within_shuffle,514,0.16862220675591477,0.25067576448325746
maec,ticker_disjoint,dv,15,test,ridge_pastvol,global_shuffle,514,0.2608888536909134,0.2228556657932422
maec,ticker_disjoint,dv,15,test,ridge_pastvol,real,514,0.2608888536909134,0.2228556657932422
maec,ticker_disjoint,dv,15,test,ridge_pastvol,within_shuffle,514,0.2608888536909134,0.2228556657932422
maec,ticker_disjoint,dv,15,test,ridge_text,global_shuffle,514,-0.040783970658816004,0.3138155957820023
maec,ticker_disjoint,dv,15,test,ridge_text,real,514,0.04757943821853494,0.28717239547923284
maec,ticker_disjoint,dv,15,test,ridge_text,within_shuffle,514,0.04697714681672727,0.28735399746429513
maec,ticker_disjoint,dv,15,test,ridge_text_pastvol,global_shuffle,514,0.11032544900481966,0.2682533139859065
maec,ticker_disjoint,dv,15,test,ridge_text_pastvol,real,514,0.2036854012128536,0.24010356355710435
maec,ticker_disjoint,dv,15,test,ridge_text_pastvol,within_shuffle,514,0.21148968374145338,0.2377504281895282
maec,ticker_disjoint,dv,15,test,ticker_only,real,514,0.0027285909359971994,0.300695754560549
maec,ticker_disjoint,dv,30,test,mlp_pastvol,global_shuffle,514,0.2941184960477924,0.12972793937544982
maec,ticker_disjoint,dv,30,test,mlp_pastvol,real,514,0.2941184960477924,0.12972793937544982
maec,ticker_disjoint,dv,30,test,mlp_pastvol,within_shuffle,514,0.2941184960477924,0.12972793937544982
maec,ticker_disjoint,dv,30,test,mlp_text,global_shuffle,514,-0.29704886156887267,0.23837354448090964
maec,ticker_disjoint,dv,30,test,mlp_text,real,514,-0.19923691525228526,0.22039752135109528
maec,ticker_disjoint,dv,30,test,mlp_text,within_shuffle,514,-0.23820395159221386,0.2275589405123055
maec,ticker_disjoint,dv,30,test,mlp_text_pastvol,global_shuffle,514,-0.11305558781422276,0.20455899043821035
maec,ticker_disjoint,dv,30,test,mlp_text_pastvol,real,514,-0.11121021691482635,0.20421984546441269
maec,ticker_disjoint,dv,30,test,mlp_text_pastvol,within_shuffle,514,-0.048873670323765106,0.19276354339138427
maec,ticker_disjoint,dv,30,test,ridge_pastvol,global_shuffle,514,0.26247176176561193,0.13554402267470517
maec,ticker_disjoint,dv,30,test,ridge_pastvol,real,514,0.26247176176561193,0.13554402267470517
maec,ticker_disjoint,dv,30,test,ridge_pastvol,within_shuffle,514,0.26247176176561193,0.13554402267470517
maec,ticker_disjoint,dv,30,test,ridge_text,global_shuffle,514,-0.018821419275852458,0.1872404965624035
maec,ticker_disjoint,dv,30,test,ridge_text,real,514,0.04715605905094966,0.17511505870831298
maec,ticker_disjoint,dv,30,test,ridge_text,within_shuffle,514,0.04083254261230984,0.17627720384541953
maec,ticker_disjoint,dv,30,test,ridge_text_pastvol,global_shuffle,514,0.09788370695553972,0.16579225708342243
maec,ticker_disjoint,dv,30,test,ridge_text_pastvol,real,514,0.1626359857035109,0.15389198820712138
maec,ticker_disjoint,dv,30,test,ridge_text_pastvol,within_shuffle,514,0.1648902993402287,0.15347768713653098
maec,ticker_disjoint,dv,30,test,ticker_only,real,514,0.01900819716011115,0.18028811410143245
maec,ticker_disjoint,har_resid,3,test,mlp_pastvol,global_shuffle,514,0.008587854877194823,0.6617023878245497
maec,ticker_disjoint,har_resid,3,test,mlp_pastvol,real,514,0.008587854877194823,0.6617023878245497
maec,ticker_disjoint,har_resid,3,test,mlp_pastvol,within_shuffle,514,0.008587854877194823,0.6617023878245497
maec,ticker_disjoint,har_resid,3,test,mlp_text,global_shuffle,514,-0.1246444004585785,0.7506261537120567
maec,ticker_disjoint,har_resid,3,test,mlp_text,real,514,-0.07275835721351775,0.7159956331168387
maec,ticker_disjoint,har_resid,3,test,mlp_text,within_shuffle,514,-0.044798177711470544,0.6973340526313425
maec,ticker_disjoint,har_resid,3,test,mlp_text_pastvol,global_shuffle,514,-0.13323280802289772,0.7563583507815372
maec,ticker_disjoint,har_resid,3,test,mlp_text_pastvol,real,514,-0.036762772152512335,0.6919709480217628
maec,ticker_disjoint,har_resid,3,test,mlp_text_pastvol,within_shuffle,514,0.013587730183301727,0.6583652999694619
maec,ticker_disjoint,har_resid,3,test,ridge_pastvol,global_shuffle,514,0.020409299568118988,0.6538123511551368
maec,ticker_disjoint,har_resid,3,test,ridge_pastvol,real,514,0.020409299568118988,0.6538123511551368
maec,ticker_disjoint,har_resid,3,test,ridge_pastvol,within_shuffle,514,0.020409299568118988,0.6538123511551368
maec,ticker_disjoint,har_resid,3,test,ridge_text,global_shuffle,514,-0.01754847127780157,0.6791466661812368
maec,ticker_disjoint,har_resid,3,test,ridge_text,real,514,0.05778898799031207,0.6288638681183074
maec,ticker_disjoint,har_resid,3,test,ridge_text,within_shuffle,514,0.06726731561863697,0.6225377079485941
maec,ticker_disjoint,har_resid,3,test,ridge_text_pastvol,global_shuffle,514,-0.016646236421278715,0.678544483767115
maec,ticker_disjoint,har_resid,3,test,ridge_text_pastvol,real,514,0.058614603597858306,0.6283128240125577
maec,ticker_disjoint,har_resid,3,test,ridge_text_pastvol,within_shuffle,514,0.06797053375127016,0.6220683561055548
maec,ticker_disjoint,har_resid,3,test,ticker_only,real,514,0.0,0.6674342160117328
maec,ticker_disjoint,har_resid,7,test,mlp_pastvol,global_shuffle,514,0.037162822734681744,0.29433999127369653
maec,ticker_disjoint,har_resid,7,test,mlp_pastvol,real,514,0.037162822734681744,0.29433999127369653
maec,ticker_disjoint,har_resid,7,test,mlp_pastvol,within_shuffle,514,0.037162822734681744,0.29433999127369653
maec,ticker_disjoint,har_resid,7,test,mlp_text,global_shuffle,514,-0.21936472944590202,0.3727606414658207
maec,ticker_disjoint,har_resid,7,test,mlp_text,real,514,-0.085306797308774,0.33177903885728444
maec,ticker_disjoint,har_resid,7,test,mlp_text,within_shuffle,514,-0.05830432907996319,0.32352436563682324
maec,ticker_disjoint,har_resid,7,test,mlp_text_pastvol,global_shuffle,514,-0.22771025581150717,0.3753118746500268
maec,ticker_disjoint,har_resid,7,test,mlp_text_pastvol,real,514,-0.12140833398479423,0.34281530359767126
maec,ticker_disjoint,har_resid,7,test,mlp_text_pastvol,within_shuffle,514,-0.0724341394993584,0.327843858458399
maec,ticker_disjoint,har_resid,7,test,ridge_pastvol,global_shuffle,514,0.036506174363653776,0.2945407291350525
maec,ticker_disjoint,har_resid,7,test,ridge_pastvol,real,514,0.036506174363653776,0.2945407291350525
maec,ticker_disjoint,har_resid,7,test,ridge_pastvol,within_shuffle,514,0.036506174363653776,0.2945407291350525
maec,ticker_disjoint,har_resid,7,test,ridge_text,global_shuffle,514,-0.02771802579560534,0.3141741115602384
maec,ticker_disjoint,har_resid,7,test,ridge_text,real,514,0.06846071311907387,0.28477220452828655
maec,ticker_disjoint,har_resid,7,test,ridge_text,within_shuffle,514,0.08301042268285197,0.2803243482477462
maec,ticker_disjoint,har_resid,7,test,ridge_text_pastvol,global_shuffle,514,-0.024935539810216456,0.31332350366931266
maec,ticker_disjoint,har_resid,7,test,ridge_text_pastvol,real,514,0.07133339655646465,0.2838940232138765
maec,ticker_disjoint,har_resid,7,test,ridge_text_pastvol,within_shuffle,514,0.08566862348626236,0.2795117344229438
maec,ticker_disjoint,har_resid,7,test,ticker_only,real,514,2.220446049250313e-16,0.3057006918965163
maec,ticker_disjoint,har_resid,15,test,mlp_pastvol,global_shuffle,514,0.03918055886671035,0.19950593922298487
maec,ticker_disjoint,har_resid,15,test,mlp_pastvol,real,514,0.03918055886671035,0.19950593922298487
maec,ticker_disjoint,har_resid,15,test,mlp_pastvol,within_shuffle,514,0.03918055886671035,0.19950593922298487
maec,ticker_disjoint,har_resid,15,test,mlp_text,global_shuffle,514,-0.317568375729278,0.27358180427773693
maec,ticker_disjoint,har_resid,15,test,mlp_text,real,514,-0.14383815109578957,0.23750820901821304
maec,ticker_disjoint,har_resid,15,test,mlp_text,within_shuffle,514,-0.09244416010827061,0.22683668635388324
maec,ticker_disjoint,har_resid,15,test,mlp_text_pastvol,global_shuffle,514,-0.3563250541811134,0.28162929707885737
maec,ticker_disjoint,har_resid,15,test,mlp_text_pastvol,real,514,-0.19011543955261234,0.2471172921643467
maec,ticker_disjoint,har_resid,15,test,mlp_text_pastvol,within_shuffle,514,-0.10972757464098648,0.23042543955944136
maec,ticker_disjoint,har_resid,15,test,ridge_pastvol,global_shuffle,514,0.047554738712604294,0.1977671124009478
maec,ticker_disjoint,har_resid,15,test,ridge_pastvol,real,514,0.047554738712604294,0.1977671124009478
maec,ticker_disjoint,har_resid,15,test,ridge_pastvol,within_shuffle,514,0.047554738712604294,0.1977671124009478
maec,ticker_disjoint,har_resid,15,test,ridge_text,global_shuffle,514,-0.029742018819905125,0.21381712299630515
maec,ticker_disjoint,har_resid,15,test,ridge_text,real,514,0.04814486085907799,0.19764457858444875
maec,ticker_disjoint,har_resid,15,test,ridge_text,within_shuffle,514,0.0647483973875067,0.19419699623159775
maec,ticker_disjoint,har_resid,15,test,ridge_text_pastvol,global_shuffle,514,-0.024632120658976353,0.21275609634729453
maec,ticker_disjoint,har_resid,15,test,ridge_text_pastvol,real,514,0.053639359364058614,0.19650369296341835
maec,ticker_disjoint,har_resid,15,test,ridge_text_pastvol,within_shuffle,514,0.06986902574137821,0.19313374154979615
maec,ticker_disjoint,har_resid,15,test,ticker_only,real,514,-2.220446049250313e-16,0.2076414471668756
maec,ticker_disjoint,har_resid,30,test,mlp_pastvol,global_shuffle,514,0.08453736989235783,0.1304519870165203
maec,ticker_disjoint,har_resid,30,test,mlp_pastvol,real,514,0.08453736989235783,0.1304519870165203
maec,ticker_disjoint,har_resid,30,test,mlp_pastvol,within_shuffle,514,0.08453736989235783,0.1304519870165203
maec,ticker_disjoint,har_resid,30,test,mlp_text,global_shuffle,514,-0.3231161643748288,0.18854197541201465
maec,ticker_disjoint,har_resid,30,test,mlp_text,real,514,-0.2702334574460834,0.18100627272925632
maec,ticker_disjoint,har_resid,30,test,mlp_text,within_shuffle,514,-0.24718463275142666,0.1777218514094479
maec,ticker_disjoint,har_resid,30,test,mlp_text_pastvol,global_shuffle,514,-0.43207670552497435,0.2040686813986484
maec,ticker_disjoint,har_resid,30,test,mlp_text_pastvol,real,514,-0.4415719149193007,0.2054217338247012
maec,ticker_disjoint,har_resid,30,test,mlp_text_pastvol,within_shuffle,514,-0.3604369019950404,0.19386012190905555
maec,ticker_disjoint,har_resid,30,test,ridge_pastvol,global_shuffle,514,0.06480991691907001,0.1332631180823922
maec,ticker_disjoint,har_resid,30,test,ridge_pastvol,real,514,0.06480991691907001,0.1332631180823922
maec,ticker_disjoint,har_resid,30,test,ridge_pastvol,within_shuffle,514,0.06480991691907001,0.1332631180823922
maec,ticker_disjoint,har_resid,30,test,ridge_text,global_shuffle,514,-0.02297641533221806,0.1457725325559534
maec,ticker_disjoint,har_resid,30,test,ridge_text,real,514,0.02916211542857816,0.13834287380836685
maec,ticker_disjoint,har_resid,30,test,ridge_text,within_shuffle,514,0.034460188515606394,0.13758790671431922
maec,ticker_disjoint,har_resid,30,test,ridge_text_pastvol,global_shuffle,514,-0.015879774077885545,0.14476127232279432
maec,ticker_disjoint,har_resid,30,test,ridge_text_pastvol,real,514,0.036831194305544934,0.13725004211302053
maec,ticker_disjoint,har_resid,30,test,ridge_text_pastvol,within_shuffle,514,0.041913184297307615,0.13652586652068036
maec,ticker_disjoint,har_resid,30,test,ticker_only,real,514,0.0,0.14249842945657046
maec,ticker_disjoint,v,3,test,mlp_pastvol,global_shuffle,514,0.48229451861459016,0.6563225921827692
maec,ticker_disjoint,v,3,test,mlp_pastvol,real,514,0.48229451861459016,0.6563225921827692
maec,ticker_disjoint,v,3,test,mlp_pastvol,within_shuffle,514,0.48229451861459016,0.6563225921827692
maec,ticker_disjoint,v,3,test,mlp_text,global_shuffle,514,-0.2162786086470725,1.5419406553461221
maec,ticker_disjoint,v,3,test,mlp_text,real,514,-0.11486566198200965,1.4133741046154062
maec,ticker_disjoint,v,3,test,mlp_text,within_shuffle,514,-0.14457857096264148,1.4510427292381793
maec,ticker_disjoint,v,3,test,mlp_text_pastvol,global_shuffle,514,-0.16909991713277872,1.4821297353852405
maec,ticker_disjoint,v,3,test,mlp_text_pastvol,real,514,-0.07681125854224335,1.365130526736495
maec,ticker_disjoint,v,3,test,mlp_text_pastvol,within_shuffle,514,-0.09543120052413623,1.3887360109881692
maec,ticker_disjoint,v,3,test,ridge_pastvol,global_shuffle,514,0.45476767117253336,0.6912198310905809
maec,ticker_disjoint,v,3,test,ridge_pastvol,real,514,0.45476767117253336,0.6912198310905809
maec,ticker_disjoint,v,3,test,ridge_pastvol,within_shuffle,514,0.45476767117253336,0.6912198310905809
maec,ticker_disjoint,v,3,test,ridge_text,global_shuffle,514,0.40251277710513966,0.7574661212337134
maec,ticker_disjoint,v,3,test,ridge_text,real,514,0.4659023225074618,0.6771038452840658
maec,ticker_disjoint,v,3,test,ridge_text,within_shuffle,514,0.4676528708658807,0.6748845826383155
maec,ticker_disjoint,v,3,test,ridge_text_pastvol,global_shuffle,514,0.36182602030815936,0.8090468725463004
maec,ticker_disjoint,v,3,test,ridge_text_pastvol,real,514,0.4514516019767376,0.6954237872175625
maec,ticker_disjoint,v,3,test,ridge_text_pastvol,within_shuffle,514,0.46346077718166023,0.6801991212948076
maec,ticker_disjoint,v,3,test,ticker_only,real,514,0.40837463770070004,0.7500347308400928
maec,ticker_disjoint,v,7,test,mlp_pastvol,global_shuffle,514,0.36900729617201977,0.31057208474198206
maec,ticker_disjoint,v,7,test,mlp_pastvol,real,514,0.36900729617201977,0.31057208474198206
maec,ticker_disjoint,v,7,test,mlp_pastvol,within_shuffle,514,0.36900729617201977,0.31057208474198206
maec,ticker_disjoint,v,7,test,mlp_text,global_shuffle,514,-1.1118782757461618,1.039458039436531
maec,ticker_disjoint,v,7,test,mlp_text,real,514,-0.9557233596992691,0.962599214405467
maec,ticker_disjoint,v,7,test,mlp_text,within_shuffle,514,-0.9325523174914143,0.951194520119018
maec,ticker_disjoint,v,7,test,mlp_text_pastvol,global_shuffle,514,-0.9428345027284839,0.9562553705621485
maec,ticker_disjoint,v,7,test,mlp_text_pastvol,real,514,-0.8835263667160353,0.9270641432598299
maec,ticker_disjoint,v,7,test,mlp_text_pastvol,within_shuffle,514,-0.8604593241067633,0.9157106371597867
maec,ticker_disjoint,v,7,test,ridge_pastvol,global_shuffle,514,0.3288212975782734,0.3303514724987391
maec,ticker_disjoint,v,7,test,ridge_pastvol,real,514,0.3288212975782734,0.3303514724987391
maec,ticker_disjoint,v,7,test,ridge_pastvol,within_shuffle,514,0.3288212975782734,0.3303514724987391
maec,ticker_disjoint,v,7,test,ridge_text,global_shuffle,514,0.13956207704208135,0.4235041037763771
maec,ticker_disjoint,v,7,test,ridge_text,real,514,0.2768875938922154,0.3559130337090387
maec,ticker_disjoint,v,7,test,ridge_text,within_shuffle,514,0.27634008557612966,0.35618251511208626
maec,ticker_disjoint,v,7,test,ridge_text_pastvol,global_shuffle,514,0.16917826046479245,0.408927136765678
maec,ticker_disjoint,v,7,test,ridge_text_pastvol,real,514,0.29914047144256095,0.3449602563941952
maec,ticker_disjoint,v,7,test,ridge_text_pastvol,within_shuffle,514,0.3168915489564016,0.336223247049325
maec,ticker_disjoint,v,7,test,ticker_only,real,514,0.17550237580050454,0.4058144324950177
maec,ticker_disjoint,v,15,test,mlp_pastvol,global_shuffle,514,0.28083896282035825,0.21684033930967836
maec,ticker_disjoint,v,15,test,mlp_pastvol,real,514,0.28083896282035825,0.21684033930967836
maec,ticker_disjoint,v,15,test,mlp_pastvol,within_shuffle,514,0.28083896282035825,0.21684033930967836
maec,ticker_disjoint,v,15,test,mlp_text,global_shuffle,514,-1.7775143415072718,0.8374718889275556
maec,ticker_disjoint,v,15,test,mlp_text,real,514,-1.583402749542972,0.7789436577117057
maec,ticker_disjoint,v,15,test,mlp_text,within_shuffle,514,-1.553731504005826,0.7699972290018748
maec,ticker_disjoint,v,15,test,mlp_text_pastvol,global_shuffle,514,-1.4826183496802603,0.7485552991473168
maec,ticker_disjoint,v,15,test,mlp_text_pastvol,real,514,-1.4176328176536304,0.7289609606245605
maec,ticker_disjoint,v,15,test,mlp_text_pastvol,within_shuffle,514,-1.404633250610554,0.725041350992267
maec,ticker_disjoint,v,15,test,ridge_pastvol,global_shuffle,514,0.2608415057503639,0.22286994207207764
maec,ticker_disjoint,v,15,test,ridge_pastvol,real,514,0.2608415057503639,0.22286994207207764
maec,ticker_disjoint,v,15,test,ridge_pastvol,within_shuffle,514,0.2608415057503639,0.22286994207207764
maec,ticker_disjoint,v,15,test,ridge_text,global_shuffle,514,-0.05445772801669291,0.31793848624996796
maec,ticker_disjoint,v,15,test,ridge_text,real,514,0.11736176526752728,0.26613173463578027
maec,ticker_disjoint,v,15,test,ridge_text,within_shuffle,514,0.10641219052370243,0.2694332337159572
maec,ticker_disjoint,v,15,test,ridge_text_pastvol,global_shuffle,514,0.0177302817134547,0.29617246763282545
maec,ticker_disjoint,v,15,test,ridge_text_pastvol,real,514,0.18560208268452338,0.24555601818521658
maec,ticker_disjoint,v,15,test,ridge_text_pastvol,within_shuffle,514,0.19193533771826232,0.2436464247847782
maec,ticker_disjoint,v,15,test,ticker_only,real,514,0.007990723691176038,0.29910912431622927
maec,ticker_disjoint,v,30,test,mlp_pastvol,global_shuffle,514,0.2501644697877369,0.13780587486752002
maec,ticker_disjoint,v,30,test,mlp_pastvol,real,514,0.2501644697877369,0.13780587486752002
maec,ticker_disjoint,v,30,test,mlp_pastvol,within_shuffle,514,0.2501644697877369,0.13780587486752002
maec,ticker_disjoint,v,30,test,mlp_text,global_shuffle,514,-2.8747644715261353,0.7121099046254693
maec,ticker_disjoint,v,30,test,mlp_text,real,514,-2.6348351371994765,0.6680153392293654
maec,ticker_disjoint,v,30,test,mlp_text,within_shuffle,514,-2.577561921217202,0.6574895834910642
maec,ticker_disjoint,v,30,test,mlp_text_pastvol,global_shuffle,514,-3.0954033680214925,0.7526592450291439
maec,ticker_disjoint,v,30,test,mlp_text_pastvol,real,514,-2.9923708918965644,0.7337237852648629
maec,ticker_disjoint,v,30,test,mlp_text_pastvol,within_shuffle,514,-2.989090923454353,0.7331209878479562
maec,ticker_disjoint,v,30,test,ridge_pastvol,global_shuffle,514,0.2624717289460342,0.13554402870633536
maec,ticker_disjoint,v,30,test,ridge_pastvol,real,514,0.2624717289460342,0.13554402870633536
maec,ticker_disjoint,v,30,test,ridge_pastvol,within_shuffle,514,0.2624717289460342,0.13554402870633536
maec,ticker_disjoint,v,30,test,ridge_text,global_shuffle,514,-0.23510876883801246,0.226990103280497
maec,ticker_disjoint,v,30,test,ridge_text,real,514,-0.03618673152756857,0.19043191914879118
maec,ticker_disjoint,v,30,test,ridge_text,within_shuffle,514,-0.05320881036198011,0.1935602617937122
maec,ticker_disjoint,v,30,test,ridge_text_pastvol,global_shuffle,514,-0.06531813231379768,0.19578573076442143
maec,ticker_disjoint,v,30,test,ridge_text_pastvol,real,514,0.09009101623543936,0.16722440922744186
maec,ticker_disjoint,v,30,test,ridge_text_pastvol,within_shuffle,514,0.09032728098451481,0.16718098814490462
maec,ticker_disjoint,v,30,test,ticker_only,real,514,-0.16116398508247642,0.21340042233481465
