dataset,stratum,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
earnings25,le24k,ticker_disjoint,v,3,ridge_egemaps_audio,test,55,1.7449683104481664,0.9367886511259248,0.1938235716749983,0.09868496283590622,,0.5334938647386138,0.14700280893516662,0.24759579824868433,0.12863908114048464
earnings25,le24k,ticker_disjoint,v,3,ridge_egemaps_audio,val,20,0.6399802511298225,0.6693148441619576,0.5778174250292518,0.33082706766917286,,0.05480162672705706,0.6655296764197429,0.33328933682204326,0.3707353847869969
earnings25,le24k,ticker_disjoint,v,3,ridge_egemaps_audio_pastvol,test,55,1.7759353557197304,0.9404032632601019,0.17951677779035968,0.10562226033924145,,0.5870501506246648,0.16539134924447685,0.263330811735554,0.14645336042853155
earnings25,le24k,ticker_disjoint,v,3,ridge_egemaps_audio_pastvol,val,20,0.5736382727965895,0.6267393500514153,0.6215819430623188,0.4827067669172932,,0.044018355610323724,0.3896332454891909,0.22889747902326676,0.21856124030871427
earnings25,le24k,ticker_disjoint,v,3,ridge_emotion2vec_audio,test,55,1.0187763901716622,0.7761198017674019,0.5293246836789327,0.21890604154755094,,0.005028619381645544,0.6982215571021472,0.4535820063016336,0.3078461990022426
earnings25,le24k,ticker_disjoint,v,3,ridge_emotion2vec_audio,val,20,0.9155386842517842,0.80961548774026,0.39603686438702146,-0.18045112781954886,,0.1477684569455499,0.053394710758788586,0.6812222394671826,0.04723618832506464
earnings25,le24k,ticker_disjoint,v,3,ridge_emotion2vec_audio_pastvol,test,55,1.018424387810211,0.7762000890386648,0.5294873089855457,0.2206594244330093,,0.0050188614230742504,0.7016453564440945,0.45217612160682,0.3096532881430176
earnings25,le24k,ticker_disjoint,v,3,ridge_emotion2vec_audio_pastvol,val,20,0.9144288046904194,0.8091074767686136,0.3967690304347974,-0.18045112781954886,,0.146954193509739,0.05414713155736946,0.6850720021484769,0.0485997327229742
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_audio,test,55,1.0854471494482427,0.8034432397951724,0.4985227520533061,-0.02351820087669144,,0.007858088252411103,0.06730077373857005,0.7456425927570881,0.04361195658874602
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_audio,val,20,0.8015888677185637,0.7779590172967422,0.4712073510958066,-0.003007518796992481,,0.07621155474753932,0.04460386819757773,0.8715337269573445,0.6629874545076916
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_audio_pastvol,test,55,1.0851381992038995,0.803507487591698,0.49866548725544324,-0.02351820087669144,,0.007855528947905954,0.0674385453938957,0.7437440516697645,0.04372364069779129
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_audio_pastvol,val,20,0.8008854037945252,0.7775514144438763,0.4716714126200886,-0.003007518796992481,,0.07599146988709507,0.0455993996754154,0.8684076284377765,0.6699679741088036
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_egemaps_audio,test,55,1.0870818884698863,0.8035338013458935,0.4977675016239309,-0.014751286449399657,,0.0080028129853807,0.06138616782677541,0.7561216605220835,0.03981294729034964
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_egemaps_audio,val,20,0.7991448258907656,0.7767179129159821,0.47281963814743744,0.012030075187969924,,0.07667679367546144,0.05414444694848044,0.8607292416554454,0.6803012565675298
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_egemaps_audio_pastvol,test,55,1.086797994129741,0.8036025757303427,0.4978986609829804,-0.01688583952734896,,0.008001857648546658,0.06148560360705078,0.7543688990961304,0.03988920290993167
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_egemaps_audio_pastvol,val,20,0.7984638677624073,0.7763182053911695,0.47326885303425625,0.012030075187969924,,0.07647193318804921,0.05537572892803553,0.8577166461858787,0.6873181129850574
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_text_audio_pastvol,test,55,0.9947608586960374,0.7782196232643446,0.5404198739316276,0.22736801982085,,0.004837925773590511,0.9709171304874469,0.33558085005436866,0.14345425608524043
earnings25,le24k,ticker_disjoint,v,3,ridge_wavlm_text_audio_pastvol,val,20,0.7972846712394605,0.7230382504684181,0.47404674613888786,0.13383458646616542,,0.07215949073072457,0.27950275699789245,0.8542982695888756,0.27772948324086294
earnings25,le24k,ticker_disjoint,v,7,mlp_egemaps_audio,test,55,3.2287239117401243,1.2898896003991434,-3.869835756453763,-0.2681532304173813,0.6254832142510436,0.05836576943046396,0.03878592676299427,0.04057909074870676,0.03985216370953234
earnings25,le24k,ticker_disjoint,v,7,mlp_egemaps_audio,val,20,1.0450134373475217,0.8999080311323105,-1.0764240982370845,0.015037593984962403,0.6254832142510436,0.06130225183458578,0.0024335758460297665,0.028292454744902874,0.004344771060104282
earnings25,le24k,ticker_disjoint,v,7,mlp_egemaps_audio_pastvol,test,55,2.6535350821444483,1.1545697410841285,-3.0022870884203376,-0.2743281875357346,0.4529700902171719,0.06491349727117582,0.038685294312830465,0.04107265243093912,0.03990201539069275
earnings25,le24k,ticker_disjoint,v,7,mlp_egemaps_audio_pastvol,val,20,1.0175504833291715,0.9017589159102938,-1.0218556711772173,0.09774436090225563,0.4529700902171719,0.039292073251355204,0.0003800542286325406,0.014441199765974029,0.0007639589589706909
earnings25,le24k,ticker_disjoint,v,7,mlp_emotion2vec_audio,test,55,2.871639754850126e+22,141246992268.32498,-4.331251088696012e+22,-0.06681913474366304,4.89915616167232e+21,4.741231522089724e-09,4.741231522089724e-09,4.741231522089724e-09,4.741231522089724e-09
earnings25,le24k,ticker_disjoint,v,7,mlp_emotion2vec_audio,val,20,1.5403017697199479e+22,104635886588.68625,-3.060553672230072e+22,-0.04360902255639097,4.89915616167232e+21,0.002838989767633979,0.002838989767633979,0.002838989767633979,0.002838989767633979
earnings25,le24k,ticker_disjoint,v,7,mlp_emotion2vec_audio_pastvol,test,55,2.167522856651314e+22,124856709751.4168,-3.2692421522540414e+22,-0.050505050505050504,6.466734343360899e+21,4.773744413333241e-10,4.773744413333241e-10,4.773744413333241e-10,4.773744413333241e-10
earnings25,le24k,ticker_disjoint,v,7,mlp_emotion2vec_audio_pastvol,val,20,1.6229472669600255e+22,107669770812.42545,-3.2247688831996663e+22,-0.04060150375939849,6.466734343360899e+21,0.0018177908126754828,0.0018177908126754828,0.0018177908126754828,0.0018177908126754828
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_audio,test,55,6.015386264010784e+26,19454633980877.074,-9.072916705836432e+26,0.11454164284352962,7.126289581044331e+25,9.987561303885844e-08,9.987561303885844e-08,9.987561303885844e-08,9.987561303885844e-08
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_audio,val,20,6.587069271181958e+26,21414234606721.742,-1.3088395691978748e+27,-0.33383458646616543,7.126289581044331e+25,0.0015803624658788816,0.0015803624658788816,0.0015803624658788816,0.0015803624658788816
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_audio_pastvol,test,55,6.702268599615484e+26,20588258506807.55,-1.0108931010509962e+27,0.10569849437773965,1.622088473292159e+26,7.756225661320143e-08,7.756225661320143e-08,7.756225661320143e-08,7.756225661320143e-08
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_audio_pastvol,val,20,7.275082155844008e+26,22532394981158.395,-1.445546570519888e+27,-0.33533834586466166,1.622088473292159e+26,0.0014685117428819836,0.0014685117428819836,0.0014685117428819836,0.0014685117428819836
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_egemaps_audio,test,55,2.6512564193954375e+26,13015181970066.268,-3.9988502156385916e+26,0.0713931770535544,7.378826968659929e+25,9.368163074094223e-08,9.368163074094223e-08,9.368163074094223e-08,9.368163074094223e-08
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_egemaps_audio,val,20,2.691670138964934e+26,13655278604694.95,-5.348303228749105e+26,-0.306766917293233,7.378826968659929e+25,0.0017122314297659193,0.0017122314297659193,0.0017122314297659193,0.0017122314297659193
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_egemaps_audio_pastvol,test,55,2.1296880202812864e+26,11360877566233.434,-3.212176437119843e+26,0.14343434343434344,8.3058472649599e+25,5.886813665985086e-07,5.886813665985086e-07,5.886813665985086e-07,5.886813665985086e-07
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_egemaps_audio_pastvol,val,20,2.4269118629831052e+26,12854870742381.799,-4.822232993851682e+26,-0.33533834586466166,8.3058472649599e+25,0.002646816939632245,0.002646816939632245,0.002646816939632245,0.002646816939632245
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_text_audio_pastvol,test,55,5.220700008720493e+26,17656351908164.23,-7.874303369123704e+26,0.09418715456451304,3.0023129989722743e+26,2.627034196147336e-05,2.627034196147336e-05,2.627034196147336e-05,2.627034196147336e-05
earnings25,le24k,ticker_disjoint,v,7,mlp_wavlm_text_audio_pastvol,val,20,3.570373153238048e+26,15664980460047.416,-7.094271317601055e+26,0.19999999999999998,3.0023129989722743e+26,0.0014554762905797198,0.0014554762905797198,0.0014554762905797198,0.0014554762905797198
earnings25,le24k,ticker_disjoint,v,7,ridge_egemaps_audio,test,55,0.5143780939441155,0.5551656213339843,0.22417125071695965,-0.04722698684962836,,0.17435741821229087,0.058214432863748895,0.18204983145566667,0.08788957642068711
earnings25,le24k,ticker_disjoint,v,7,ridge_egemaps_audio,val,20,0.29165731673124373,0.4392837874923906,0.42048182420976343,0.21052631578947367,,0.1467235470128274,0.29379703145686825,0.4598676319601998,0.8903226762729121
earnings25,le24k,ticker_disjoint,v,7,ridge_egemaps_audio_pastvol,test,55,0.9654904817595482,0.6771248493346749,-0.4562347847371029,0.050505050505050504,,0.41980292071389574,0.13177719380768718,0.1476174769253893,0.14472091414667013
earnings25,le24k,ticker_disjoint,v,7,ridge_egemaps_audio_pastvol,val,20,0.23042414525012958,0.38204639179887195,0.5421511045566213,0.47067669172932325,,0.04307498501453239,0.9883906101051545,0.19572304515222214,0.4989489396257569
earnings25,le24k,ticker_disjoint,v,7,ridge_emotion2vec_audio,test,55,0.46614389054923744,0.5146622611371905,0.29692217485833206,0.17682485229655037,,0.0564528137069987,0.1898526195103042,0.5400424036312471,0.47755965473492384
earnings25,le24k,ticker_disjoint,v,7,ridge_emotion2vec_audio,val,20,0.35379611903714453,0.4623408877745268,0.297013070668124,-0.16842105263157892,,0.2760919252663667,0.051470114524800395,0.8099429103556198,0.0417781050470188
earnings25,le24k,ticker_disjoint,v,7,ridge_emotion2vec_audio_pastvol,test,55,0.46540768614478006,0.5142552651921997,0.2980325808982689,0.18429578806937294,,0.05492304830874417,0.19332013464484632,0.5471507088586187,0.49150989794349614
earnings25,le24k,ticker_disjoint,v,7,ridge_emotion2vec_audio_pastvol,val,20,0.3523570126263498,0.4611195970343943,0.2998725508666624,-0.16842105263157892,,0.2697154271885052,0.05199669112701222,0.7993803700862065,0.043205347028863174
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_audio,test,55,0.48230556360359755,0.543362211982198,0.2725457662598587,-0.02778730703259005,,0.061462325385965993,0.03209346410808648,0.3182730380406501,0.07818848821072032
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_audio,val,20,0.32281425919488327,0.44624389718533186,0.35857350432911395,-0.09172932330827067,,0.21705361149976363,0.10433087626936191,0.6221674380975561,0.34337767978134687
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_audio_pastvol,test,55,0.48170591125210893,0.5431303135006487,0.2734502128903379,-0.021841052029731273,,0.060034926080829214,0.032397103638187506,0.32316766590152357,0.08317284620516514
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_audio_pastvol,val,20,0.3215710028830143,0.4451265695489003,0.36104383367990434,-0.09172932330827067,,0.21281482410402974,0.10598883310747076,0.6139865033844583,0.356035167856192
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_egemaps_audio,test,55,0.4849626380044246,0.5452101829144171,0.2685381408702565,-0.06102534781780064,,0.06573717619546915,0.027795329959137624,0.2955415822782204,0.056718571405816286
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_egemaps_audio,val,20,0.3221716742061341,0.44691122802385497,0.3598503098783238,-0.06917293233082707,,0.21405711229970958,0.105843907330479,0.6169394334601987,0.3397533110023856
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_egemaps_audio_pastvol,test,55,0.48436494047374906,0.5449756947296311,0.26943963907387936,-0.04821802935010481,,0.06426909320999313,0.028050821197022704,0.30017427855642603,0.060558740322896105
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_egemaps_audio_pastvol,val,20,0.32093795866692465,0.44582566664210893,0.3623016818745407,-0.06917293233082707,,0.20988792022426442,0.10749809264686341,0.6088204071915052,0.35247808999239255
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_text_audio_pastvol,test,55,0.47188212858048084,0.5399974519190984,0.2882672766671357,0.18353344768439106,,0.07417207561907553,0.14075778387791443,0.4102449623204209,0.04630381492645306
earnings25,le24k,ticker_disjoint,v,7,ridge_wavlm_text_audio_pastvol,val,20,0.31771646504335327,0.41916124522600845,0.36870273544307597,0.12180451127819547,,0.14889532917374165,0.1443191041488355,0.5518443014245669,0.11901478898800065
earnings25,le24k,ticker_disjoint,v,15,mlp_egemaps_audio,test,55,2.9518570371505084,1.2422179033297909,-9.753391111125678,-0.28827901658090327,0.5316922084963696,0.03370616917794517,0.03129830120420432,0.03198389803540141,0.03266571692921225
earnings25,le24k,ticker_disjoint,v,15,mlp_egemaps_audio,val,20,0.9734901914986483,0.8641420189216931,-3.934157850512773,0.18496240601503755,0.5316922084963696,0.000983008717059485,0.00031002496093298433,0.0031553403568272227,0.0011894013683132207
earnings25,le24k,ticker_disjoint,v,15,mlp_egemaps_audio_pastvol,test,55,2.4012633570877435,1.0652849799052964,-7.747620130175891,-0.27669144272917856,0.42027557386438613,0.052131574916793225,0.04794766644460627,0.04908624076622725,0.050270538064020494
earnings25,le24k,ticker_disjoint,v,15,mlp_egemaps_audio_pastvol,val,20,0.8972358503077711,0.8603643884600263,-3.5476609350755215,0.26315789473684204,0.42027557386438613,0.0002348706022739909,8.759807004889402e-05,0.001336421209813863,0.00033361489677561946
earnings25,le24k,ticker_disjoint,v,15,mlp_emotion2vec_audio,test,55,2.8004916718336966e+22,139998952917.29825,-1.0201978575408387e+23,-0.07894034686487515,4.283947619716189e+21,3.2798698924122174e-09,3.2798698924122174e-09,3.2798698924122174e-09,3.2798698924122174e-09
earnings25,le24k,ticker_disjoint,v,15,mlp_emotion2vec_audio,val,20,1.5767665745666257e+22,106245808488.68369,-7.991878336593237e+22,-0.08120300751879699,4.283947619716189e+21,0.002276382025018859,0.002276382025018859,0.002276382025018859,0.002276382025018859
earnings25,le24k,ticker_disjoint,v,15,mlp_emotion2vec_audio_pastvol,test,55,2.10591332461308e+22,123261788432.57573,-7.671682381866235e+22,-0.05332570992948351,5.625016075670688e+21,3.521375423701567e-10,3.521375423701567e-10,3.521375423701567e-10,3.521375423701567e-10
earnings25,le24k,ticker_disjoint,v,15,mlp_emotion2vec_audio_pastvol,val,20,1.715481272797438e+22,110120553531.23499,-8.694957035520245e+22,-0.08571428571428572,5.625016075670688e+21,0.0022078539498009506,0.0022078539498009506,0.0022078539498009506,0.0022078539498009506
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_audio,test,55,6.116527149467187e+26,19652338679303.36,-2.2282044100459494e+27,0.1111111111111111,6.387320521089128e+25,8.378537648044334e-08,8.378537648044334e-08,8.378537648044334e-08,8.378537648044334e-08
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_audio,val,20,6.658647824483084e+26,21548876432595.117,-3.374951255173342e+27,-0.16992481203007515,6.387320521089128e+25,0.001501649962986203,0.001501649962986203,0.001501649962986203,0.001501649962986203
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_audio_pastvol,test,55,6.728636796764595e+26,20640476060572.97,-2.4511913080373307e+27,0.1053173241852487,1.5736156572757332e+26,7.349257459785054e-08,7.349257459785054e-08,7.349257459785054e-08,7.349257459785054e-08
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_audio_pastvol,val,20,7.287600980488446e+26,22557273951212.098,-3.6937376363212773e+27,-0.16992481203007515,1.5736156572757332e+26,0.0014459299054393234,0.0014459299054393234,0.0014459299054393234,0.0014459299054393234
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_egemaps_audio,test,55,2.646360233508782e+26,12988793302381.238,-9.64048944569494e+26,0.07192681532304172,7.705289348173734e+25,1.240943739978238e-07,1.240943739978238e-07,1.240943739978238e-07,1.240943739978238e-07
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_egemaps_audio,val,20,2.6625010820067287e+26,13550015407440.918,-1.3494949133034476e+27,-0.10676691729323308,7.705289348173734e+25,0.0019280786019976938,0.0019280786019976938,0.0019280786019976938,0.0019280786019976938
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_egemaps_audio_pastvol,test,55,2.1078768894249373e+26,11379519015419.703,-7.678835499421795e+26,0.1405374499714122,7.974412442059515e+25,3.226000776224019e-07,3.226000776224019e-07,3.226000776224019e-07,3.226000776224019e-07
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_egemaps_audio_pastvol,val,20,2.3743357601301597e+26,12768777823110.996,-1.2034376445605621e+27,-0.16691729323308271,7.974412442059515e+25,0.002223816867602124,0.002223816867602124,0.002223816867602124,0.002223816867602124
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_text_audio_pastvol,test,55,5.262754019967801e+26,17670837389431.05,-1.9171813399538008e+27,0.1400038117019249,3.022039057253638e+26,3.2710212018812266e-05,3.2710212018812266e-05,3.2710212018812266e-05,3.2710212018812266e-05
earnings25,le24k,ticker_disjoint,v,15,mlp_wavlm_text_audio_pastvol,val,20,3.534484422341168e+26,15612072294077.703,-1.7914617129487524e+27,0.19999999999999998,3.022039057253638e+26,0.0013343000690937009,0.0013343000690937009,0.0013343000690937009,0.0013343000690937009
