dataset,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1
maec,combined,dv,15,ridge_pastvol,test,102,0.25383815031392754,0.37180612999031376,0.30793025781206684,0.5408581218618306,,0.00415297750688462,0.0054165675207153,0.22089642135658738
maec,combined,dv,15,ridge_pastvol,val,4,0.045924314829712876,0.15676142243413096,0.4508182163873862,0.7999999999999999,,0.05243923635908999,0.061873244579180496,0.9096636406263905
maec,combined,dv,15,ridge_text,test,102,0.35047338864639593,0.42924152425844614,0.04446188477077706,0.28016719893842634,,0.12980629011724376,0.0001673567407816904,0.1267182779821379
maec,combined,dv,15,ridge_text,val,4,0.10871677786326163,0.2718814236266658,-0.30007979861973366,-0.19999999999999998,,0.4765971956298757,0.22154324858093646,0.5551512203511241
maec,combined,dv,15,ridge_text_pastvol,test,102,0.31730280568810726,0.4077513476323483,0.1348988689978352,0.3598863019537636,,0.006761113298543282,0.00021500007901275857,0.34706583364926546
maec,combined,dv,15,ridge_text_pastvol,val,4,0.09845434467566533,0.2611220029285972,-0.17735741543192862,0.39999999999999997,,0.6229423023614872,0.2861853140349915,0.6074803990111693
maec,combined,dv,30,mlp_pastvol,test,102,0.15423562782900485,0.29853379485294895,0.29728551501429,0.5057481944163216,0.007346044370356794,0.004074080790252109,0.8503468018331527,0.05303992799768654
maec,combined,dv,30,mlp_pastvol,val,4,0.02503952941137396,0.11085213328648674,0.6698371769188902,0.7999999999999999,0.007346044370356794,0.042646734521330346,0.2733546130737003,0.877618547500975
maec,combined,dv,30,mlp_text,test,102,0.3142609105996614,0.4308451186342277,-0.4318072746979926,0.09878166630166482,0.09700779758137942,0.02533918017123498,0.0008672153024063907,0.007239267766094578
maec,combined,dv,30,mlp_text,val,4,0.44482856720740077,0.5958353338912484,-4.86536005223837,-0.39999999999999997,0.09700779758137942,0.16658453096660997,0.13323402459845562,0.15438836529979744
maec,combined,dv,30,mlp_text_pastvol,test,102,0.29196613637296615,0.40674228830841913,-0.3302298310871421,0.17997994682044607,0.09679193818416024,0.0897412896750314,0.00026620709210313064,0.001314689076838465
maec,combined,dv,30,mlp_text_pastvol,val,4,0.22397315846892762,0.4350299363008502,-1.953234826406279,-0.39999999999999997,0.09679193818416024,0.1594899989132968,0.12427088445155657,0.18711948608668832
maec,combined,dv,30,ridge_pastvol,test,102,0.1674721144315341,0.30758846311314275,0.23697862615312004,0.41529343084478826,,0.015347949532273747,0.09482040726689019,0.46928696045013013
maec,combined,dv,30,ridge_pastvol,val,4,0.02407132804736738,0.09922180503194193,0.6826035548487482,0.6000000000000001,,0.022811511071595608,0.45983862135902714,0.9051693917161938
maec,combined,dv,30,ridge_text,test,102,0.2178226256717798,0.34972027146953083,0.007576158817990564,0.09918466796917975,,0.8487867703826507,0.0013666591386855978,0.11478149156212068
maec,combined,dv,30,ridge_text,val,4,0.10248843601800624,0.2553540306627993,-0.3513780875411381,-0.19999999999999998,,0.5168989058209172,0.19915957652827107,0.3443156503110567
maec,combined,dv,30,ridge_text_pastvol,test,102,0.19915674569709022,0.3344697795275614,0.09261996106944659,0.24694820082218955,,0.06926654466807017,0.006481359532069845,0.33977453991379286
maec,combined,dv,30,ridge_text_pastvol,val,4,0.09094085002223565,0.2378076129543958,-0.1991154978774652,-0.19999999999999998,,0.646815761971997,0.19970263580227157,0.3663626744925437
maec,combined,har_resid,3,mlp_pastvol,test,102,0.5434191768017078,0.5697327680151565,0.004734425591192193,0.030237445146993457,0.004526433172523594,0.7383079611839768,0.7383079611839768,0.0006288128770317286
maec,combined,har_resid,3,mlp_pastvol,val,4,0.3991853784681663,0.5759504304299583,-0.12905057168129952,-0.6000000000000001,0.004526433172523594,0.25809112151951,0.25809112151951,0.3855810549058577
maec,combined,har_resid,3,mlp_text,test,102,0.779438579746485,0.7033931536252339,-0.4275322235653072,0.11159162455682617,0.17076170681455252,0.01815403832006475,0.01815403832006475,0.8096974985538727
maec,combined,har_resid,3,mlp_text,val,4,0.662630482417415,0.7697040746703232,-0.8741751710890875,-0.39999999999999997,0.17076170681455252,0.40770724619718895,0.40770724619718895,0.6930674851540152
maec,combined,har_resid,3,mlp_text_pastvol,test,102,0.8178487164908398,0.7145382822055278,-0.4978799191232437,0.018928383462163023,0.12729309361374722,0.019439448583659927,0.019439448583659927,0.6217797136900854
maec,combined,har_resid,3,mlp_text_pastvol,val,4,0.6250946136278188,0.7539365021398153,-0.7680092231325857,0.0,0.12729309361374722,0.27386125088215374,0.27386125088215374,0.6861716187191413
maec,combined,har_resid,3,ridge_pastvol,test,102,0.5454870482862993,0.5773859902504007,0.0009471442644116701,0.169371250404712,,0.12752416022039068,0.12752416022039068,0.001238804965029587
maec,combined,har_resid,3,ridge_pastvol,val,4,0.35416030169636453,0.5355236116646668,-0.0017022482926183358,-0.7999999999999999,,0.2320679625823196,0.2320679625823196,0.2189557652763035
maec,combined,har_resid,3,ridge_text,test,102,0.5576543218970326,0.5807937553932356,-0.021337068505639767,0.06000095312401699,,0.6473256834046932,0.6473256834046932,0.0054980779818609325
maec,combined,har_resid,3,ridge_text,val,4,0.35903729143705637,0.5579244480907901,-0.01549626067839771,-0.19999999999999998,,0.9335439814976346,0.9335439814976346,0.19893298163449719
maec,combined,har_resid,3,ridge_text_pastvol,test,102,0.5572606207688205,0.5805692873846126,-0.020616009705651583,0.058818687114164755,,0.6585207593661675,0.6585207593661675,0.005375628812220816
maec,combined,har_resid,3,ridge_text_pastvol,val,4,0.35939904776741227,0.55842220862197,-0.016519447432293832,-0.19999999999999998,,0.9293141265242988,0.9293141265242988,0.20026386035844082
maec,combined,har_resid,7,mlp_pastvol,test,102,0.34369201329344345,0.4418944278135203,-0.009323644707512457,0.03490104845048427,0.0011357631033202295,0.7541133481527461,0.7541133481527461,0.05751608838462708
maec,combined,har_resid,7,mlp_pastvol,val,4,0.0538887137445241,0.20603229691017108,0.1827965717915211,0.7999999999999999,0.0011357631033202295,0.5881197030094552,0.5881197030094552,0.6629941522971226
maec,combined,har_resid,7,mlp_text,test,102,0.4673939322145218,0.5287854778705391,-0.37260026107780564,0.07400665358286243,0.14269649866330567,0.0041158775820618046,0.0041158775820618046,0.4358198545987022
maec,combined,har_resid,7,mlp_text,val,4,0.38922508243541576,0.607393534041091,-4.902461751432522,-0.39999999999999997,0.14269649866330567,0.09367385311214155,0.09367385311214155,0.006719932771949556
maec,combined,har_resid,7,mlp_text_pastvol,test,102,0.5701257198535844,0.5579071991562912,-0.6742936909994572,-0.06476592494633628,0.10008324234880658,0.017970840691059524,0.017970840691059524,0.16912612444268155
maec,combined,har_resid,7,mlp_text_pastvol,val,4,0.33580830262985867,0.5408612074778306,-4.092415035752758,-0.7999999999999999,0.10008324234880658,0.06005499112661773,0.06005499112661773,0.14189999115027419
maec,combined,har_resid,7,ridge_pastvol,test,102,0.3334956255561096,0.42897387055434477,0.020620185337528296,0.07371236765116294,,0.11768571329844892,0.11768571329844892,0.0329615125152851
maec,combined,har_resid,7,ridge_pastvol,val,4,0.06180030486948769,0.19727344777352704,0.06282006946572571,0.7999999999999999,,0.49504181140677955,0.49504181140677955,0.7405075044166255
maec,combined,har_resid,7,ridge_text,test,102,0.3400361809387211,0.44478042194676737,0.0014124733691026625,-0.017176986071718272,,0.9674942205075376,0.9674942205075376,0.06951502777352053
maec,combined,har_resid,7,ridge_text,val,4,0.08887982795520372,0.2623454726264114,-0.34783139282022413,0.39999999999999997,,0.3066833605915315,0.3066833605915315,0.9129576031758144
maec,combined,har_resid,7,ridge_text_pastvol,test,102,0.33937381313725473,0.44421997189447165,0.0033576552693354023,-0.014945764623216914,,0.9226767387756273,0.9226767387756273,0.06692614895800802
maec,combined,har_resid,7,ridge_text_pastvol,val,4,0.08856962600655886,0.261795894055491,-0.343127289154449,0.39999999999999997,,0.31380918293417465,0.31380918293417465,0.9105090027335573
maec,combined,har_resid,15,mlp_pastvol,test,102,0.21382069508832988,0.3293901915059321,0.031015858435582078,0.12767012006842865,0.009195332710680683,0.07672103722329873,0.07672103722329873,0.01379598607044062
maec,combined,har_resid,15,mlp_pastvol,val,4,0.06728558243798674,0.23877136977182778,0.057091109351319336,1.0,0.009195332710680683,0.7431215428470648,0.7431215428470648,0.85992706667659
maec,combined,har_resid,15,mlp_text,test,102,0.31744949312368553,0.4181222007226582,-0.43860501649497596,0.08567002719540073,0.12432212422839037,0.010509014421565809,0.010509014421565809,0.3228336541862379
maec,combined,har_resid,15,mlp_text,val,4,0.312266385245031,0.5501330747147615,-3.375956040354306,-0.19999999999999998,0.12432212422839037,0.0937051342319681,0.0937051342319681,0.021424789298166328
maec,combined,har_resid,15,mlp_text_pastvol,test,102,0.3632906744873044,0.4365138548620479,-0.6463462632137522,-0.1012075765020469,0.09140352571865935,0.009268914208154634,0.009268914208154634,0.15125471598822146
maec,combined,har_resid,15,mlp_text_pastvol,val,4,0.16342089900088808,0.3606327076782312,-1.290104551413437,-0.19999999999999998,0.09140352571865935,0.1487793064431239,0.1487793064431239,0.10656250485756695
maec,combined,har_resid,15,ridge_pastvol,test,102,0.21555111653516446,0.32829597109357933,0.023174003186196668,0.05399366992552129,,0.04944849722210996,0.04944849722210996,0.013805689903746017
maec,combined,har_resid,15,ridge_pastvol,val,4,0.06921096724669447,0.22811300771407417,0.030109661197494808,0.39999999999999997,,0.22817599134700747,0.22817599134700747,0.8517812131712719
maec,combined,har_resid,15,ridge_text,test,102,0.21802668183442386,0.3352426039109565,0.011955334593810929,-0.0024786886039108226,,0.7449435999750237,0.7449435999750237,0.04199914617286
maec,combined,har_resid,15,ridge_text,val,4,0.09224925390801397,0.26831480796201423,-0.2927381842275174,-0.39999999999999997,,0.3410650068108959,0.3410650068108959,0.553528251391404
maec,combined,har_resid,15,ridge_text_pastvol,test,102,0.21739992232393446,0.334882253997595,0.014795658473536588,0.005084009360363445,,0.687460110269954,0.687460110269954,0.03914039372900759
maec,combined,har_resid,15,ridge_text_pastvol,val,4,0.09191237188784777,0.26803444611658733,-0.2880172761160784,-0.39999999999999997,,0.3487373762598684,0.3487373762598684,0.5557100818774868
maec,combined,har_resid,30,mlp_pastvol,test,102,0.14857207991464796,0.29388047398412515,0.045680458636486176,0.1500366490390766,0.001732884827939527,0.24406222698578559,0.24406222698578559,0.007377220615094833
maec,combined,har_resid,30,mlp_pastvol,val,4,0.019765796801889637,0.10803252042318401,-0.08953677565168228,0.7999999999999999,0.001732884827939527,0.7908697632877169,0.7908697632877169,0.9899356704377695
maec,combined,har_resid,30,mlp_text,test,102,0.23150082241456246,0.3720731820046591,-0.4869937797119046,0.10481906837180903,0.09906735138490762,0.022785950516068094,0.022785950516068094,0.16390341930490196
maec,combined,har_resid,30,mlp_text,val,4,0.3966960289956103,0.5334619975769743,-20.866809452598602,-0.7999999999999999,0.09906735138490762,0.2138248353704067,0.2138248353704067,0.22024415176139814
maec,combined,har_resid,30,mlp_text_pastvol,test,102,0.2634331369424074,0.38713429873816885,-0.6921038634665038,-0.13160129870330808,0.09622049504626043,0.0032297072078071873,0.0032297072078071873,0.01707840369366859
maec,combined,har_resid,30,mlp_text_pastvol,val,4,0.17770312415810488,0.40650965776113734,-8.795410266483282,-0.39999999999999997,0.09622049504626043,0.0358578989422354,0.0358578989422354,0.0948077132732409
maec,combined,har_resid,30,ridge_pastvol,test,102,0.15095359059049496,0.2873636764286456,0.030383357207790618,0.11589498202529147,,0.014357862760412544,0.014357862760412544,0.02412539872861312
maec,combined,har_resid,30,ridge_pastvol,val,4,0.015498617037062635,0.08836395977363326,0.14568011586524565,0.7999999999999999,,0.35873666577410285,0.35873666577410285,0.8527511499998898
maec,combined,har_resid,30,ridge_text,test,102,0.15753244633825242,0.2952876621556371,-0.011874451954626775,-0.014062038218155187,,0.7594793082293136,0.7594793082293136,0.1133602736630427
maec,combined,har_resid,30,ridge_text,val,4,0.028629518465529323,0.15092968806146495,-0.5781257669516786,-0.39999999999999997,,0.1060809632670807,0.1060809632670807,0.7308121506727481
maec,combined,har_resid,30,ridge_text_pastvol,test,102,0.15736018232101548,0.2951251954468796,-0.010767952550314375,-0.0154800929317015,,0.7814731227106496,0.7814731227106496,0.11022244249770569
maec,combined,har_resid,30,ridge_text_pastvol,val,4,0.028567520077442336,0.15068013114830464,-0.5747082713389826,-0.39999999999999997,,0.10692934994986689,0.10692934994986689,0.7327144194914545
maec,combined,v,3,mlp_pastvol,test,102,0.5609679504120946,0.5845211643390886,0.5242420204282435,0.298514645415421,0.048865802612604044,8.692861341843289e-05,0.7397709099209985,0.018470128796365694
maec,combined,v,3,mlp_pastvol,val,4,0.31000167604283635,0.47552349200843647,0.4844975207490465,1.0,0.048865802612604044,0.4162855273591367,0.6983161327973058,0.3686566018270512
maec,combined,v,3,mlp_text,test,102,2.8458173126572257,1.1027691257598415,-1.4135430444921484,0.09192900164448754,0.5268466544946825,0.13900030483967657,0.04019406078210207,0.0574503184965751
maec,combined,v,3,mlp_text,val,4,1.4106801667610593,1.1071113507998014,-1.3458231990171177,-0.39999999999999997,0.5268466544946825,0.021060912447664767,0.09227214322299669,0.1674528244703655
maec,combined,v,3,mlp_text_pastvol,test,102,3.3294444314731075,1.1806273418515445,-1.8237081185305617,-0.005817020402990591,0.5519204685103608,0.08733628034431216,0.026434223673125107,0.0374805044105026
maec,combined,v,3,mlp_text_pastvol,val,4,1.842708463775158,1.2175077679578026,-2.0642440187373334,-0.39999999999999997,0.5519204685103608,0.1335211076946296,0.11381811789921135,0.21627024425629288
maec,combined,v,3,ridge_pastvol,test,102,0.6001091783420084,0.6052308751348867,0.4910462710022494,0.20602788887410659,,1.21847081593927e-05,0.24209061832152268,0.10151563710901977
maec,combined,v,3,ridge_pastvol,val,4,0.45419392019213417,0.5954382996372642,0.2447199160065141,0.7999999999999999,,0.5656203068154342,0.22085025017541712,0.30936461533254006
maec,combined,v,3,ridge_text,test,102,0.5925976379076667,0.5977341002397154,0.4974168226494312,0.0939626590146686,,8.452026398090797e-05,0.3988198715941453,0.09205182354554027
maec,combined,v,3,ridge_text,val,4,0.45005993310769693,0.6012472700220772,0.2515943323594254,0.39999999999999997,,0.6505363619257135,0.32792496691638384,0.32447884928916965
maec,combined,v,3,ridge_text_pastvol,test,102,0.5888428237702109,0.5972983607160243,0.5006012876200077,0.1310610667084133,,5.9012304677980684e-05,0.4240329436537554,0.08377352968880793
maec,combined,v,3,ridge_text_pastvol,val,4,0.44523242429294985,0.5991417778548811,0.2596220075461366,0.39999999999999997,,0.6445490043170479,0.3503674313178784,0.31700497469668965
maec,combined,v,7,mlp_pastvol,test,102,0.37416081631443254,0.47042250387447426,0.38504099080160004,0.38910347387522115,0.012221963009724534,0.0006082423978343321,0.060685125657271466,0.12418439614708482
maec,combined,v,7,mlp_pastvol,val,4,0.05800924301995935,0.21242689156813133,0.6019403185849803,0.7999999999999999,0.012221963009724534,0.4415409341252226,0.8178509529912409,0.6720011890364054
maec,combined,v,7,mlp_text,test,102,2.280296546943268,0.9948425821294627,-2.747824047957835,0.06922899862440617,0.3822676047293346,0.07375656680712435,0.03762931448369741,0.047833110753256844
maec,combined,v,7,mlp_text,val,4,0.2962126549873594,0.506424935263387,-1.0326125447766281,-0.19999999999999998,0.3822676047293346,0.013960108022941738,0.2034412250163373,0.4366410181405703
maec,combined,v,7,mlp_text_pastvol,test,102,2.8401313400199824,1.1093597942704119,-3.667950995125734,0.04331636148071273,0.37993282603132683,0.040606061487680235,0.021675178436136498,0.027291953714676166
maec,combined,v,7,mlp_text_pastvol,val,4,0.6835447689892183,0.6666841797526805,-3.690487219133897,0.39999999999999997,0.37993282603132683,0.1672112682025846,0.219334603109812,0.3053714008680353
maec,combined,v,7,ridge_pastvol,test,102,0.38768820459057596,0.4643155287213181,0.36280779873921054,0.43932046842969086,,0.001003246045393222,0.04445031133538232,0.27952099128573454
maec,combined,v,7,ridge_pastvol,val,4,0.05689202909621813,0.18220798630394197,0.6096066454564383,0.39999999999999997,,0.528060606218656,0.7624338028269093,0.6059309094535885
maec,combined,v,7,ridge_text,test,102,0.44190088213066536,0.5079278773448493,0.2737055383944794,0.13200637612921254,,0.05185591972243638,0.015615862494734907,0.8718611206089171
maec,combined,v,7,ridge_text,val,4,0.08088643080118799,0.23437632808193143,0.4449569551452235,0.39999999999999997,,0.6809734251923291,0.8306258794197855,0.6342563166235342
maec,combined,v,7,ridge_text_pastvol,test,102,0.43049891988776917,0.500667638629487,0.2924454467389078,0.1799746029843829,,0.03092324616397218,0.019285753353903604,0.9491451739373541
maec,combined,v,7,ridge_text_pastvol,val,4,0.0824366445441458,0.23496919545964012,0.43431938160483685,0.19999999999999998,,0.6878386366436402,0.8061267280117936,0.6631260616700211
maec,combined,v,15,mlp_pastvol,test,102,0.226728435719867,0.35555090491625235,0.38184276137662865,0.4458276758850279,0.0024730141200312384,0.0014541940185123052,0.5941753293538963,0.009068776236253833
maec,combined,v,15,mlp_pastvol,val,4,0.0832398858630225,0.2762000263922153,0.004583320285305392,1.0,0.0024730141200312384,0.9897923701579228,0.7893911713338647,0.4797410233720977
maec,combined,v,15,mlp_text,test,102,2.138175662914916,0.9464330135543875,-4.829567690892708,0.12657314742572423,0.28529655276821125,0.05368170255530953,0.036835811194394795,0.0436162665274488
maec,combined,v,15,mlp_text,val,4,0.2946998852615464,0.4511445385431405,-2.524142041497728,-0.19999999999999998,0.28529655276821125,0.37253076016632536,0.38385490534653827,0.34748617243860175
maec,combined,v,15,mlp_text_pastvol,test,102,2.5731921981693575,1.0098862591820132,-6.015606042608946,0.17469336028781077,0.3991133318221385,0.03227570429374506,0.02253702734375826,0.026612877151734816
maec,combined,v,15,mlp_text_pastvol,val,4,0.7310529673858981,0.6850024687406119,-7.742231082444473,0.39999999999999997,0.3991133318221385,0.30559134794016,0.3102029536564059,0.30027716303627916
maec,combined,v,15,ridge_pastvol,test,102,0.2530187339274539,0.37278899746721716,0.310164332109528,0.3970266641035157,,0.006388589113866776,0.01277046808016565,0.17268159497451377
maec,combined,v,15,ridge_pastvol,val,4,0.046111679194758406,0.17779595321531705,0.4485776364993096,0.7999999999999999,,0.06227731122410709,0.13746093081397187,0.9512559884831437
maec,combined,v,15,ridge_text,test,102,0.326249028816046,0.4297980006001663,0.11050769562200013,0.12909892060523556,,0.5382961581155571,0.010554229329991201,0.31341943408738576
maec,combined,v,15,ridge_text,val,4,0.07737431955576077,0.256514146537707,0.07472616680276523,0.19999999999999998,,0.9203684578741778,0.924068462363975,0.01216141578991332
maec,combined,v,15,ridge_text_pastvol,test,102,0.3123442260371712,0.4203960356586008,0.14841804622315624,0.26006407455272806,,0.38008457473322727,0.01350522069858684,0.4671260255606559
maec,combined,v,15,ridge_text_pastvol,val,4,0.07773019533304032,0.257688384427595,0.07047045836518473,0.19999999999999998,,0.919025152786654,0.9125255440568237,0.0493732745742551
maec,combined,v,30,mlp_pastvol,test,102,0.1556898285224556,0.3041647240314889,0.29066001670531927,0.5616001761091228,0.0014762951612847439,0.005033850128593293,0.9993943042354451,0.03354712039891402
maec,combined,v,30,mlp_pastvol,val,4,0.024913361083293183,0.1341078244778836,0.6715007901081882,1.0,0.0014762951612847439,0.12813187796151904,0.5103816828064505,0.9806078925273142
maec,combined,v,30,mlp_text,test,102,2.130300547191702,0.9402027299851693,-8.705883607802031,0.208530659803788,0.6337486962303414,0.045537765639840244,0.03897035554113671,0.04248247425438965
maec,combined,v,30,mlp_text,val,4,0.3339830770337694,0.48306010186070847,-3.4037886560558333,-0.39999999999999997,0.6337486962303414,0.24447535378443436,0.17579725356349132,0.19983391881777185
maec,combined,v,30,mlp_text_pastvol,test,102,2.05797228725982,0.9358285702742895,-8.37634810006387,0.2629284271860291,0.24902675377252423,0.025345624397817113,0.02090601076626443,0.023343127379360794
maec,combined,v,30,mlp_text_pastvol,val,4,0.5478663710385473,0.6385435972220479,-6.22398191920988,0.19999999999999998,0.24902675377252423,0.1424089746021855,0.12640742302070937,0.15665428124664682
maec,combined,v,30,ridge_pastvol,test,102,0.19573667395148717,0.3365622686251515,0.10820218412098503,0.6357678052132311,,0.3632981652971425,0.0019125993891915874,0.7546365306851504
maec,combined,v,30,ridge_pastvol,val,4,0.021047656461355903,0.1053219480926394,0.7224726726147641,0.7999999999999999,,0.0659034146277898,0.43475377369113266,0.8699484276033277
maec,combined,v,30,ridge_text,test,102,0.2538324500966644,0.3841376371308817,-0.15648856203374972,0.13081008729682844,,0.4055843579675292,0.0015973424849036679,0.021005843463498607
maec,combined,v,30,ridge_text,val,4,0.02654578156068316,0.11070811578770268,0.6499762420859051,0.19999999999999998,,0.34785451735687395,0.7928175394018132,0.9233327183372836
maec,combined,v,30,ridge_text_pastvol,test,102,0.23613180030203298,0.36611313938660495,-0.07584245464968364,0.2950674588723892,,0.6638267737669894,0.0034206823784916707,0.06556965902493285
maec,combined,v,30,ridge_text_pastvol,val,4,0.0265495724900228,0.11554428067623956,0.649926256165151,0.19999999999999998,,0.31330681318319703,0.7652365655372863,0.9244300580234355
maec,temporal,dv,3,mlp_pastvol,test,506,0.6949038476257142,0.6575269917618671,0.49737285586610824,0.688703385386046,0.0049218289201054055,2.8106629503909774e-18,0.24257093154177758,2.8204286337071105e-05
maec,temporal,dv,3,mlp_pastvol,val,73,0.7076393103696347,0.6706507075908983,0.6251620570303151,0.7827347895841047,0.0049218289201054055,1.2850339050292661e-07,0.4589616816441292,0.1130065418248378
maec,temporal,dv,3,mlp_text,test,506,1.7980864939480914,1.0364858499548983,-0.30056421826812785,0.18375088718719518,0.1777337467852383,0.00047385639351938796,4.122036276588126e-15,9.601820777260642e-12
maec,temporal,dv,3,mlp_text,val,73,2.000974315357545,1.1828929268609332,-0.0599200543452183,0.09990127113414786,0.1777337467852383,0.49723995061757204,1.348593546805909e-06,5.785943271311573e-05
maec,temporal,dv,3,mlp_text_pastvol,test,506,1.024653982697488,0.8000246872559842,0.25886306888596544,0.5468076501319489,0.13013518542380506,6.645404345524025e-06,2.364513643470132e-08,0.001073650814608874
maec,temporal,dv,3,mlp_text_pastvol,val,73,1.09983077813722,0.8496789908573191,0.4174174604907678,0.6164692089349625,0.13013518542380506,0.00017414725213827988,0.004175961453977975,0.16690730157528125
maec,temporal,dv,3,ridge_pastvol,test,506,0.7529203174695046,0.6835721027459087,0.45540927680413035,0.6510778148582261,,1.110882412984975e-16,4.540331523699714e-05,0.05417250743940425
maec,temporal,dv,3,ridge_pastvol,val,73,0.7752203511337867,0.6976635210589143,0.5893642460091141,0.7694680982352217,,1.804571212072167e-07,0.47667970874729115,0.3987628495259128
maec,temporal,dv,3,ridge_text,test,506,1.358472666107903,0.9147719284649866,0.01741048220884467,0.17612693546766509,,0.4886521022320255,5.763470062534527e-17,2.748747590729827e-10
maec,temporal,dv,3,ridge_text,val,73,1.9263154962248434,1.1604956726360427,-0.02037313011678643,-0.0229236085400469,,0.5951213552599599,1.0139756003733828e-07,7.78900588233552e-06
maec,temporal,dv,3,ridge_text_pastvol,test,506,1.39013005407526,0.9093843301555466,-0.005487451885400896,0.5535121768115258,,0.9526487332641635,3.318320994012536e-11,1.0040456621165338e-07
maec,temporal,dv,3,ridge_text_pastvol,val,73,1.0285213305075096,0.8110733835736063,0.4551902160063751,0.6688572133777615,,0.0005306430879296069,0.04397990454781924,0.38729235665176776
maec,temporal,dv,7,mlp_pastvol,test,506,0.34567215149204844,0.46015870233020134,0.39486547812084694,0.6611573522867534,0.01132952753952069,3.085523140953365e-18,0.8309855164538069,0.02183820695783689
maec,temporal,dv,7,mlp_pastvol,val,73,0.31641310117752575,0.4507566831488238,0.6197096139914582,0.81981981981982,0.01132952753952069,5.059550700681551e-07,0.5716580290122879,0.11652868434160663
maec,temporal,dv,7,mlp_text,test,506,0.6648091181241528,0.6374283709940062,-0.1638164836261471,0.20872595946754538,0.09322473699430102,0.004096903027543767,9.889677821704748e-18,4.570892016314049e-13
maec,temporal,dv,7,mlp_text,val,73,0.7350365419130683,0.6904004703854422,0.11657472710754258,0.30834258916450696,0.09322473699430102,0.13540159004735366,9.908855379228579e-05,0.0014497957558337533
maec,temporal,dv,7,mlp_text_pastvol,test,506,0.4327561603873249,0.5171280129351423,0.24241599713517592,0.5257979816566614,0.07195270261551696,3.5451005868920277e-06,9.944288737651579e-05,0.015019290723509533
maec,temporal,dv,7,mlp_text_pastvol,val,73,0.470009908467354,0.5466932979334962,0.4351047764656053,0.634857460199926,0.07195270261551696,0.00024404555296213254,0.00818557862567768,0.19197152930705166
maec,temporal,dv,7,ridge_pastvol,test,506,0.3923057310381809,0.49422382972113055,0.3132286186273756,0.5853081206499322,,7.195391520087124e-14,2.3351154006342852e-05,0.2655074596615627
maec,temporal,dv,7,ridge_pastvol,val,73,0.38992952799816305,0.49562377708263444,0.5313517355422246,0.7773664075033938,,1.918428395759765e-06,0.1504428969576579,0.8940410596017815
maec,temporal,dv,7,ridge_text,test,506,0.5640493899180303,0.5873670918765846,0.0125737453509418,0.24851689656336254,,0.7514007488655459,5.042061232745997e-15,1.3964066444774082e-09
maec,temporal,dv,7,ridge_text,val,73,0.805761447851413,0.7332783951591458,0.03157192008211307,0.1359064543996051,,0.5681731580121522,1.0513938770618895e-05,6.586597548377163e-05
maec,temporal,dv,7,ridge_text_pastvol,test,506,0.6525239193083279,0.6205570450243901,-0.14230998424655894,0.5002217069994246,,0.12581798805225092,1.7652549129739343e-10,1.3514563397012555e-08
maec,temporal,dv,7,ridge_text_pastvol,val,73,0.41034470789982014,0.5399380337312889,0.5068151515122254,0.7054794520547946,,3.9937823394192476e-05,0.07631754621229551,0.7040532400348577
maec,temporal,dv,15,mlp_pastvol,test,507,0.2153700885674568,0.35594633984669655,0.32317414964018454,0.6069877220522061,0.001209994437176514,2.1383985989382348e-12,0.2724559559597894,7.826971304699592e-05
maec,temporal,dv,15,mlp_pastvol,val,73,0.2138429477549984,0.36078019732517913,0.5240938447688124,0.7486116253239542,0.001209994437176514,5.737145904360443e-06,0.10339022570488954,0.3306159498148701
maec,temporal,dv,15,mlp_text,test,507,0.4256302371850681,0.5026566882483825,-0.33759311303530404,0.09286195024928193,0.07766914561458212,1.6280521890210315e-05,3.372338050353299e-14,1.7019386761500302e-09
maec,temporal,dv,15,mlp_text,val,73,0.44591903802981186,0.5348298937058974,0.007609943834600452,0.244199679131186,0.07766914561458212,0.9342276742690974,0.000494541593520388,0.0021201243734103674
maec,temporal,dv,15,mlp_text_pastvol,test,507,0.29660168952779264,0.4218166779982015,0.06789428342585568,0.41479554205406927,0.03524697310643644,0.32537873819203794,2.7373105431489203e-05,0.01395683379244803
maec,temporal,dv,15,mlp_text_pastvol,val,73,0.3356317442086996,0.45824026985239175,0.2530536328796651,0.5193138343823277,0.03524697310643644,0.023079694536092446,0.008914085897458776,0.040368150957664856
maec,temporal,dv,15,ridge_pastvol,test,507,0.24053600066157904,0.38143945871903,0.2440873090929201,0.523718423658932,,1.1291047873571029e-08,0.0004596119996812564,0.44151932740146976
maec,temporal,dv,15,ridge_pastvol,val,73,0.2669874453450572,0.4055192509737852,0.4058210946720685,0.6688263606071826,,0.0001576052743870626,0.020756433216622648,0.34236042276507267
maec,temporal,dv,15,ridge_text,test,507,0.30327453329362897,0.4256899150325159,0.046924086560677924,0.18365275690109892,,0.007008966650911709,2.0711919872520565e-10,0.0013135545203586695
maec,temporal,dv,15,ridge_text,val,73,0.43857199182622086,0.5290568228779222,0.023960749637478074,0.16654325558435149,,0.4600786002206208,4.165830747437584e-05,0.00027077834199726325
maec,temporal,dv,15,ridge_text_pastvol,test,507,0.25101680908116364,0.391618876208938,0.21115013514166447,0.46561920375762017,,1.0071650839153012e-05,0.008219006655174343,0.8761535939623376
