model_id,window,year,quarter,mse,model,condition,n_test,persistence_mse
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2020,fourth,0.323834,TMLP,ticker_disjoint,30,0.26218645609322866
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2020,second,0.359011,TMLP,ticker_disjoint,30,0.15139208373566568
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2020,third,0.197933,TMLP,ticker_disjoint,30,0.1741579956751175
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2021,first,0.169908,TMLP,ticker_disjoint,30,0.13897722607130705
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2021,fourth,0.210457,TMLP,ticker_disjoint,30,0.25567613045868254
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2021,second,0.131267,TMLP,ticker_disjoint,30,0.2572687884311469
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2021,third,0.410936,TMLP,ticker_disjoint,30,0.1308200170371857
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2022,first,0.341058,TMLP,ticker_disjoint,30,0.28279940801704756
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2022,fourth,0.269014,TMLP,ticker_disjoint,30,0.14002840233816377
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2022,second,0.368083,TMLP,ticker_disjoint,30,0.18170174314641527
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2022,third,0.153899,TMLP,ticker_disjoint,30,0.1247894407162661
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2023,first,0.214312,TMLP,ticker_disjoint,30,0.144379976572873
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2023,fourth,0.098438,TMLP,ticker_disjoint,30,0.16887372829851782
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2023,second,0.175524,TMLP,ticker_disjoint,30,0.24820015289831415
mTMLP_dDEC_ticker_disjoint_e(DEC),15,2023,third,0.155558,TMLP,ticker_disjoint,30,0.26748543124016194
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2019,fourth,0.211858,TMLP,ticker_disjoint,30,0.11162225938827305
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2019,second,0.444754,TMLP,ticker_disjoint,30,0.1290512381682034
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2019,third,0.188441,TMLP,ticker_disjoint,30,0.21526724052270024
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2020,first,1.421126,TMLP,ticker_disjoint,30,1.9066213922518753
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2020,fourth,0.208078,TMLP,ticker_disjoint,30,0.15512960982519397
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2020,second,0.246679,TMLP,ticker_disjoint,30,0.5168782261612277
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2020,third,0.185466,TMLP,ticker_disjoint,30,0.1359070999448399
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2021,first,0.193567,TMLP,ticker_disjoint,30,0.05843771247212996
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2021,fourth,0.152182,TMLP,ticker_disjoint,30,0.10857478723634419
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2021,second,0.133257,TMLP,ticker_disjoint,30,0.08299176646797352
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2021,third,0.300217,TMLP,ticker_disjoint,30,0.06399098975590496
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2022,first,0.239805,TMLP,ticker_disjoint,30,0.17387695131190617
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2022,fourth,0.174335,TMLP,ticker_disjoint,30,0.07605072421334151
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2022,second,0.311624,TMLP,ticker_disjoint,30,0.09393982540897959
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2022,third,0.093274,TMLP,ticker_disjoint,30,0.07961688149938456
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2023,first,0.177037,TMLP,ticker_disjoint,30,0.07984466299564588
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2023,fourth,0.093974,TMLP,ticker_disjoint,30,0.06937849083279296
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2023,second,0.159737,TMLP,ticker_disjoint,30,0.09375882332373774
mTMLP_dDEC_ticker_disjoint_e(DEC),30,2023,third,0.139098,TMLP,ticker_disjoint,30,0.09894512069293195
